date,PRCP,SNOW,SNWD,TMAX,TMIN,attribute_PRCP,attribute_SNOW,attribute_SNWD,attribute_TMAX,attribute_TMIN
1927-01-09T00:00:00,,,25.0,6.0,-50.0,,,",,6,",",,6,",",,6,"
1927-01-10T00:00:00,,,,6.0,-56.0,,,,",,6,",",,6,"
1927-01-11T00:00:00,107.0,25.0,,17.0,-22.0,",,6,",",,6,",,",,6,",",,6,"
1927-01-12T00:00:00,99.0,25.0,25.0,33.0,0.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1927-01-13T00:00:00,10.0,,0.0,39.0,0.0,",,6,",,"T,,6,",",,6,",",,6,"
1927-01-14T00:00:00,,,0.0,61.0,-33.0,,,"T,,6,",",,6,",",,6,"
1927-01-15T00:00:00,,,,94.0,-17.0,,,,",,6,",",,6,"
1927-01-16T00:00:00,,,,94.0,22.0,,,,",,6,",",,6,"
1927-01-17T00:00:00,,,,61.0,-17.0,,,,",,6,",",,6,"
1927-01-18T00:00:00,,,,44.0,-17.0,,,,",,6,",",,6,"
1927-01-19T00:00:00,,,,61.0,0.0,,,,",,6,",",,6,"
1927-01-20T00:00:00,8.0,,,61.0,11.0,",,6,",,,",,6,",",,6,"
1927-01-21T00:00:00,38.0,43.0,,,-133.0,",,6,",",,6,",,,",,6,"
1927-01-22T00:00:00,,,51.0,,-178.0,,,",,6,",,",,6,"
1927-01-23T00:00:00,,,51.0,-28.0,-161.0,,,",,6,",",,6,",",,6,"
1927-01-24T00:00:00,,,25.0,6.0,-150.0,,,",,6,",",,6,",",,6,"
1927-01-25T00:00:00,,,25.0,28.0,-106.0,,,",,6,",",,6,",",,6,"
1927-01-26T00:00:00,,,25.0,17.0,-100.0,,,",,6,",",,6,",",,6,"
1927-01-27T00:00:00,5.0,,0.0,56.0,-22.0,",,6,",,"T,,6,",",,6,",",,6,"
1927-01-28T00:00:00,,,,83.0,11.0,,,,",,6,",",,6,"
1927-01-29T00:00:00,15.0,25.0,25.0,72.0,-89.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1927-01-30T00:00:00,13.0,,25.0,33.0,-89.0,",,6,",,",,6,",",,6,",",,6,"
1927-01-31T00:00:00,,,,50.0,-61.0,,,,",,6,",",,6,"
1927-02-01T00:00:00,,,,89.0,-28.0,,,,",,6,",",,6,"
1927-02-02T00:00:00,,,,100.0,17.0,,,,",,6,",",,6,"
1927-02-03T00:00:00,,,,122.0,17.0,,,,",,6,",",,6,"
1927-02-04T00:00:00,94.0,13.0,25.0,94.0,0.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1927-02-05T00:00:00,25.0,0.0,0.0,39.0,-44.0,",,6,","T,,6,","T,,6,",",,6,",",,6,"
1927-02-06T00:00:00,3.0,,,67.0,-22.0,",,6,",,,",,6,",",,6,"
1927-02-07T00:00:00,5.0,,,44.0,-17.0,",,6,",,,",,6,",",,6,"
1927-02-08T00:00:00,15.0,13.0,25.0,22.0,-33.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1927-02-09T00:00:00,,,,33.0,-100.0,,,,",,6,",",,6,"
1927-02-10T00:00:00,,,,22.0,-89.0,,,,",,6,",",,6,"
1927-02-11T00:00:00,,,,39.0,-83.0,,,,",,6,",",,6,"
1927-02-12T00:00:00,91.0,102.0,102.0,33.0,-44.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1927-02-13T00:00:00,48.0,51.0,127.0,17.0,-50.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1927-02-14T00:00:00,,,76.0,44.0,-106.0,,,",,6,",",,6,",",,6,"
1927-02-15T00:00:00,10.0,,0.0,89.0,17.0,",,6,",,"T,,6,",",,6,",",,6,"
1927-02-16T00:00:00,41.0,,,106.0,22.0,",,6,",,,",,6,",",,6,"
1927-02-17T00:00:00,89.0,,,111.0,6.0,",,6,",,,",,6,",",,6,"
1927-02-18T00:00:00,56.0,,,106.0,-6.0,",,6,",,,",,6,",",,6,"
1927-02-19T00:00:00,25.0,,,100.0,-22.0,",,6,",,,",,6,",",,6,"
1927-02-20T00:00:00,3.0,,,122.0,28.0,",,6,",,,",,6,",",,6,"
1927-02-21T00:00:00,28.0,,,128.0,39.0,",,6,",,,",,6,",",,6,"
1927-02-22T00:00:00,5.0,,,128.0,22.0,",,6,",,,",,6,",",,6,"
1927-02-23T00:00:00,,,,128.0,-6.0,,,,",,6,",",,6,"
1927-02-24T00:00:00,,,,106.0,11.0,,,,",,6,",",,6,"
1927-02-25T00:00:00,,,,122.0,-17.0,,,,",,6,",",,6,"
1927-02-26T00:00:00,64.0,,,106.0,22.0,",,6,",,,",,6,",",,6,"
1927-02-27T00:00:00,,,,89.0,0.0,,,,",,6,",",,6,"
1927-02-28T00:00:00,,,,67.0,-17.0,,,,",,6,",",,6,"
1927-03-01T00:00:00,,,,128.0,-33.0,,,,",,6,",",,6,"
1927-03-02T00:00:00,,,,139.0,-17.0,,,,",,6,",",,6,"
1927-03-03T00:00:00,8.0,,,133.0,39.0,",,6,",,,",,6,",",,6,"
1927-03-04T00:00:00,99.0,,,111.0,33.0,",,6,",,,",,6,",",,6,"
1927-03-05T00:00:00,43.0,,,100.0,28.0,",,6,",,,",,6,",",,6,"
1927-03-06T00:00:00,,,,111.0,0.0,,,,",,6,",",,6,"
1927-03-07T00:00:00,,,,117.0,-17.0,,,,",,6,",",,6,"
1927-03-08T00:00:00,64.0,,,106.0,17.0,",,6,",,,",,6,",",,6,"
1927-03-09T00:00:00,246.0,,,72.0,-28.0,",,6,",,,",,6,",",,6,"
1927-03-10T00:00:00,,,,61.0,-22.0,,,,",,6,",",,6,"
1927-03-11T00:00:00,,,,83.0,-44.0,,,,",,6,",",,6,"
1927-03-12T00:00:00,,,,100.0,-39.0,,,,",,6,",",,6,"
1927-03-13T00:00:00,,,,178.0,-11.0,,,,",,6,",",,6,"
1927-03-14T00:00:00,25.0,13.0,,183.0,-6.0,",,6,",",,6,",,",,6,",",,6,"
1927-03-15T00:00:00,13.0,,,133.0,-33.0,",,6,",,,",,6,",",,6,"
1927-03-16T00:00:00,5.0,,,39.0,-78.0,",,6,",,,",,6,",",,6,"
1927-03-17T00:00:00,13.0,,,44.0,-17.0,",,6,",,,",,6,",",,6,"
1927-03-18T00:00:00,56.0,25.0,,50.0,-56.0,",,6,",",,6,",,",,6,",",,6,"
1927-03-19T00:00:00,,,,83.0,-39.0,,,,",,6,",",,6,"
1927-03-20T00:00:00,,,,50.0,-67.0,,,,",,6,",",,6,"
1927-03-21T00:00:00,,,,133.0,-17.0,,,,",,6,",",,6,"
1927-03-22T00:00:00,,,,150.0,11.0,,,,",,6,",",,6,"
1927-03-23T00:00:00,,,,133.0,-22.0,,,,",,6,",",,6,"
1927-03-24T00:00:00,,,,150.0,0.0,,,,",,6,",",,6,"
1927-03-25T00:00:00,,,,133.0,-39.0,,,,",,6,",",,6,"
1927-03-26T00:00:00,,,,117.0,17.0,,,,",,6,",",,6,"
1927-03-27T00:00:00,,,,189.0,0.0,,,,",,6,",",,6,"
1927-03-28T00:00:00,,,,172.0,50.0,,,,",,6,",",,6,"
1927-03-29T00:00:00,,,,172.0,22.0,,,,",,6,",",,6,"
1927-03-30T00:00:00,25.0,,,167.0,50.0,",,6,",,,",,6,",",,6,"
1927-03-31T00:00:00,10.0,,,111.0,33.0,",,6,",,,",,6,",",,6,"
1927-04-01T00:00:00,127.0,,,183.0,17.0,",,6,",,,",,6,",",,6,"
1927-04-02T00:00:00,3.0,,,150.0,89.0,",,6,",,,",,6,",",,6,"
1927-04-03T00:00:00,76.0,,,133.0,33.0,",,6,",,,",,6,",",,6,"
1927-04-04T00:00:00,0.0,,,100.0,-11.0,"P,,6,",,,",,6,",",,6,"
1927-04-05T00:00:00,0.0,,,133.0,-17.0,"P,,6,",,,",,6,",",,6,"
1927-04-06T00:00:00,0.0,,,172.0,33.0,"P,,6,",,,",,6,",",,6,"
1927-04-07T00:00:00,0.0,,,194.0,17.0,"P,,6,",,,",,6,",",,6,"
1927-04-08T00:00:00,119.0,,,183.0,28.0,",,6,",,,",,6,",",,6,"
1927-04-09T00:00:00,152.0,,,100.0,0.0,",,6,",,,",,6,",",,6,"
1927-04-10T00:00:00,10.0,,,94.0,-17.0,",,6,",,,",,6,",",,6,"
1927-04-11T00:00:00,53.0,,,106.0,6.0,",,6,",,,",,6,",",,6,"
1927-04-12T00:00:00,5.0,,,100.0,-17.0,",,6,",,,",,6,",",,6,"
1927-04-13T00:00:00,5.0,,,111.0,-17.0,",,6,",,,",,6,",",,6,"
1927-04-14T00:00:00,3.0,,,111.0,6.0,",,6,",,,",,6,",",,6,"
1927-04-15T00:00:00,0.0,,,156.0,0.0,"P,,6,",,,",,6,",",,6,"
1927-04-16T00:00:00,8.0,,,144.0,0.0,",,6,",,,",,6,",",,6,"
1927-04-17T00:00:00,8.0,,,139.0,0.0,",,6,",,,",,6,",",,6,"
1927-04-18T00:00:00,0.0,,,189.0,0.0,"P,,6,",,,",,6,",",,6,"
1927-04-19T00:00:00,0.0,,,150.0,-33.0,"P,,6,",,,",,6,",",,6,"
1927-04-20T00:00:00,0.0,,,111.0,-33.0,"P,,6,",,,",,6,",",,6,"
1927-04-21T00:00:00,0.0,,,156.0,-50.0,"P,,6,",,,",,6,",",,6,"
1927-04-22T00:00:00,0.0,,,206.0,39.0,"P,,6,",,,",,6,",",,6,"
1927-04-23T00:00:00,0.0,,,178.0,22.0,"P,,6,",,,",,6,",",,6,"
1927-04-24T00:00:00,0.0,,,206.0,28.0,"P,,6,",,,",,6,",",,6,"
1927-04-25T00:00:00,0.0,,,250.0,44.0,"P,,6,",,,",,6,",",,6,"
1927-04-26T00:00:00,0.0,,,294.0,50.0,"P,,6,",,,",,6,",",,6,"
1927-04-27T00:00:00,0.0,,,289.0,150.0,"P,,6,",,,",,6,",",,6,"
1927-04-28T00:00:00,0.0,,,211.0,78.0,"P,,6,",,,",,6,",",,6,"
1927-04-29T00:00:00,0.0,,,256.0,56.0,"P,,6,",,,",,6,",",,6,"
1927-04-30T00:00:00,0.0,,,267.0,94.0,"P,,6,",,,",,6,",",,6,"
1927-05-01T00:00:00,,,,261.0,128.0,,,,",,6,",",,6,"
1927-05-02T00:00:00,,,,194.0,44.0,,,,",,6,",",,6,"
1927-05-03T00:00:00,,,,206.0,17.0,,,,",,6,",",,6,"
1927-05-04T00:00:00,,,,189.0,44.0,,,,",,6,",",,6,"
1927-05-05T00:00:00,,,,200.0,56.0,,,,",,6,",",,6,"
1927-05-06T00:00:00,,,,256.0,72.0,,,,",,6,",",,6,"
1927-05-07T00:00:00,23.0,,,228.0,67.0,",,6,",,,",,6,",",,6,"
1927-05-08T00:00:00,236.0,,,117.0,11.0,",,6,",,,",,6,",",,6,"
1927-05-09T00:00:00,0.0,,,117.0,17.0,"T,,6,",,,",,6,",",,6,"
1927-05-10T00:00:00,,,,189.0,0.0,,,,",,6,",",,6,"
1927-05-11T00:00:00,,,,200.0,56.0,,,,",,6,",",,6,"
1927-05-12T00:00:00,,,,228.0,39.0,,,,",,6,",",,6,"
1927-05-13T00:00:00,,,,250.0,61.0,,,,",,6,",",,6,"
1927-05-14T00:00:00,,,,306.0,78.0,,,,",,6,",",,6,"
1927-05-15T00:00:00,,,,328.0,94.0,,,,",,6,",",,6,"
1927-05-16T00:00:00,,,,344.0,106.0,,,,",,6,",",,6,"
1927-05-17T00:00:00,,,,272.0,150.0,,,,",,6,",",,6,"
1927-05-18T00:00:00,,,,206.0,50.0,,,,",,6,",",,6,"
1927-05-19T00:00:00,0.0,,,211.0,89.0,"T,,6,",,,",,6,",",,6,"
1927-05-20T00:00:00,15.0,,,211.0,39.0,",,6,",,,",,6,",",,6,"
1927-05-21T00:00:00,183.0,,,100.0,39.0,",,6,",,,",I,6,",",,6,"
1927-05-22T00:00:00,343.0,0.0,,122.0,6.0,",,6,","T,,6,",,",,6,",",,6,"
1927-05-23T00:00:00,25.0,,,144.0,39.0,",,6,",,,",,6,",",,6,"
1927-05-24T00:00:00,,,,206.0,28.0,,,,",,6,",",,6,"
1927-05-25T00:00:00,,,,278.0,61.0,,,,",,6,",",,6,"
1927-05-26T00:00:00,0.0,,,244.0,83.0,"T,,6,",,,",,6,",",,6,"
1927-05-27T00:00:00,,,,222.0,67.0,,,,",,6,",",,6,"
1927-05-28T00:00:00,147.0,,,128.0,17.0,",,6,",,,",,6,",",,6,"
1927-05-29T00:00:00,,,,150.0,22.0,,,,",,6,",",,6,"
1927-05-30T00:00:00,,,,183.0,6.0,,,,",,6,",",,6,"
1927-05-31T00:00:00,,,,194.0,50.0,,,,",,6,",",,6,"
1927-06-01T00:00:00,0.0,,,189.0,33.0,"P,,6,",,,",,6,",",,6,"
1927-06-02T00:00:00,0.0,,,211.0,133.0,"P,,6,",,,",,6,",",,6,"
1927-06-03T00:00:00,0.0,,,222.0,50.0,"P,,6,",,,",,6,",",,6,"
1927-06-04T00:00:00,0.0,,,228.0,89.0,"P,,6,",,,",,6,",",,6,"
1927-06-05T00:00:00,0.0,,,256.0,72.0,"P,,6,",,,",,6,",",,6,"
1927-06-06T00:00:00,0.0,,,278.0,89.0,"P,,6,",,,",,6,",",,6,"
1927-06-07T00:00:00,0.0,,,333.0,106.0,"P,,6,",,,",,6,",",,6,"
1927-06-08T00:00:00,0.0,,,283.0,161.0,"P,,6,",,,",,6,",",,6,"
1927-06-09T00:00:00,0.0,,,239.0,61.0,"P,,6,",,,",,6,",",,6,"
1927-06-10T00:00:00,0.0,,,283.0,89.0,"P,,6,",,,",,6,",",,6,"
1927-06-11T00:00:00,0.0,,,278.0,117.0,"P,,6,",,,",,6,",",,6,"
1927-06-12T00:00:00,0.0,,,278.0,139.0,"P,,6,",,,",,6,",",,6,"
1927-06-13T00:00:00,0.0,,,289.0,150.0,"P,,6,",,,",,6,",",,6,"
1927-06-14T00:00:00,170.0,,,222.0,122.0,",,6,",,,",,6,",",,6,"
1927-06-15T00:00:00,0.0,,,233.0,78.0,"P,,6,",,,",,6,",",,6,"
1927-06-16T00:00:00,0.0,,,289.0,94.0,"P,,6,",,,",,6,",",,6,"
1927-06-17T00:00:00,0.0,,,306.0,139.0,"P,,6,",,,",,6,",",,6,"
1927-06-18T00:00:00,0.0,,,328.0,150.0,"P,,6,",,,",,6,",",,6,"
1927-06-19T00:00:00,0.0,,,317.0,139.0,"P,,6,",,,",,6,",",,6,"
1927-06-20T00:00:00,0.0,,,261.0,100.0,"P,,6,",,,",,6,",",,6,"
1927-06-21T00:00:00,0.0,,,283.0,122.0,"P,,6,",,,",,6,",",,6,"
1927-06-22T00:00:00,0.0,,,333.0,133.0,"P,,6,",,,",,6,",",,6,"
1927-06-23T00:00:00,0.0,,,367.0,161.0,"P,,6,",,,",,6,",",,6,"
1927-06-24T00:00:00,0.0,,,317.0,144.0,"P,,6,",,,",,6,",",,6,"
1927-06-25T00:00:00,0.0,,,367.0,122.0,"P,,6,",,,",,6,",",,6,"
1927-06-26T00:00:00,0.0,,,344.0,183.0,"P,,6,",,,",,6,",",,6,"
1927-06-27T00:00:00,0.0,,,289.0,139.0,"T,,6,",,,",,6,",",,6,"
1927-06-28T00:00:00,0.0,,,239.0,94.0,"P,,6,",,,",,6,",",,6,"
1927-06-29T00:00:00,20.0,,,206.0,100.0,",,6,",,,",,6,",",,6,"
1927-06-30T00:00:00,0.0,,,250.0,78.0,"T,,6,",,,",,6,",",,6,"
1927-07-01T00:00:00,,,,311.0,78.0,,,,",,6,",",,6,"
1927-07-02T00:00:00,,,,333.0,139.0,,,,",,6,",",,6,"
1927-07-03T00:00:00,,,,317.0,233.0,,,,",,6,",",,6,"
1927-07-04T00:00:00,,,,267.0,183.0,,,,",,6,",",,6,"
1927-07-05T00:00:00,,,,289.0,67.0,,,,",,6,",",,6,"
1927-07-06T00:00:00,,,,339.0,106.0,,,,",,6,",",,6,"
1927-07-07T00:00:00,,,,350.0,144.0,,,,",,6,",",,6,"
1927-07-08T00:00:00,,,,333.0,156.0,,,,",,6,",",,6,"
1927-07-09T00:00:00,,,,317.0,178.0,,,,",,6,",",,6,"
1927-07-10T00:00:00,,,,356.0,150.0,,,,",,6,",",,6,"
1927-07-11T00:00:00,,,,339.0,189.0,,,,",,6,",",,6,"
1927-07-12T00:00:00,,,,300.0,128.0,,,,",,6,",",,6,"
1927-07-13T00:00:00,,,,317.0,122.0,,,,",,6,",",,6,"
1927-07-14T00:00:00,,,,322.0,133.0,,,,",,6,",",,6,"
1927-07-15T00:00:00,,,,322.0,128.0,,,,",,6,",",,6,"
1927-07-16T00:00:00,,,,328.0,128.0,,,,",,6,",",,6,"
1927-07-17T00:00:00,,,,367.0,139.0,,,,",,6,",",,6,"
1927-07-18T00:00:00,,,,378.0,144.0,,,,",,6,",",,6,"
1927-07-19T00:00:00,,,,383.0,183.0,,,,",,6,",",,6,"
1927-07-20T00:00:00,,,,344.0,211.0,,,,",,6,",",,6,"
1927-07-21T00:00:00,,,,328.0,156.0,,,,",,6,",",,6,"
1927-07-22T00:00:00,,,,322.0,183.0,,,,",,6,",",,6,"
1927-07-23T00:00:00,,,,344.0,156.0,,,,",,6,",",,6,"
1927-07-24T00:00:00,,,,328.0,144.0,,,,",,6,",",,6,"
1927-07-25T00:00:00,,,,328.0,183.0,,,,",,6,",",,6,"
1927-07-26T00:00:00,,,,322.0,150.0,,,,",,6,",",,6,"
1927-07-27T00:00:00,,,,322.0,189.0,,,,",,6,",",,6,"
1927-07-28T00:00:00,,,,328.0,144.0,,,,",,6,",",,6,"
1927-07-29T00:00:00,,,,328.0,144.0,,,,",,6,",",,6,"
1927-07-30T00:00:00,,,,322.0,161.0,,,,",,6,",",,6,"
1927-07-31T00:00:00,,,,333.0,144.0,,,,",,6,",",,6,"
1927-08-01T00:00:00,0.0,,,344.0,167.0,"P,,6,",,,",,6,",",,6,"
1927-08-02T00:00:00,0.0,,,311.0,161.0,"P,,6,",,,",,6,",",,6,"
1927-08-03T00:00:00,0.0,,,322.0,139.0,"P,,6,",,,",,6,",",,6,"
1927-08-04T00:00:00,0.0,,,333.0,139.0,"P,,6,",,,",,6,",",,6,"
1927-08-05T00:00:00,0.0,,,333.0,139.0,"P,,6,",,,",,6,",",,6,"
1927-08-06T00:00:00,0.0,,,289.0,167.0,"P,,6,",,,",,6,",",,6,"
1927-08-07T00:00:00,0.0,,,289.0,117.0,"P,,6,",,,",,6,",",,6,"
1927-08-08T00:00:00,0.0,,,322.0,117.0,"P,,6,",,,",,6,",",,6,"
1927-08-09T00:00:00,0.0,,,322.0,117.0,"P,,6,",,,",,6,",",,6,"
1927-08-10T00:00:00,0.0,,,339.0,122.0,"P,,6,",,,",,6,",",,6,"
1927-08-11T00:00:00,0.0,,,339.0,178.0,"P,,6,",,,",,6,",",,6,"
1927-08-12T00:00:00,0.0,,,317.0,156.0,"P,,6,",,,",,6,",",,6,"
1927-08-13T00:00:00,0.0,,,317.0,144.0,"P,,6,",,,",,6,",",,6,"
1927-08-14T00:00:00,0.0,,,217.0,122.0,"P,,6,",,,",,6,",",,6,"
1927-08-15T00:00:00,0.0,,,233.0,106.0,"P,,6,",,,",,6,",",,6,"
1927-08-16T00:00:00,0.0,,,256.0,89.0,"P,,6,",,,",,6,",",,6,"
1927-08-17T00:00:00,10.0,,,306.0,78.0,",,6,",,,",,6,",",,6,"
1927-08-18T00:00:00,0.0,,,322.0,106.0,"P,,6,",,,",,6,",",,6,"
1927-08-19T00:00:00,0.0,,,306.0,156.0,"P,,6,",,,",,6,",",,6,"
1927-08-20T00:00:00,0.0,,,322.0,128.0,"P,,6,",,,",,6,",",,6,"
1927-08-21T00:00:00,0.0,,,328.0,133.0,"P,,6,",,,",,6,",",,6,"
1927-08-22T00:00:00,0.0,,,328.0,128.0,"T,,6,",,,",,6,",",,6,"
1927-08-23T00:00:00,0.0,,,328.0,167.0,"T,,6,",,,",,6,",",,6,"
1927-08-24T00:00:00,0.0,,,328.0,156.0,"P,,6,",,,",,6,",",,6,"
1927-08-25T00:00:00,46.0,,,322.0,139.0,",,6,",,,",,6,",",,6,"
1927-08-26T00:00:00,3.0,,,283.0,122.0,",,6,",,,",,6,",",,6,"
1927-08-27T00:00:00,10.0,,,322.0,122.0,",,6,",,,",,6,",",,6,"
1927-08-28T00:00:00,0.0,,,289.0,117.0,"P,,6,",,,",,6,",",,6,"
1927-08-29T00:00:00,0.0,,,272.0,133.0,"P,,6,",,,",,6,",",,6,"
1927-08-30T00:00:00,66.0,,,272.0,122.0,",,6,",,,",,6,",",,6,"
1927-08-31T00:00:00,0.0,,,278.0,106.0,"P,,6,",,,",,6,",",,6,"
1927-09-01T00:00:00,,,,289.0,100.0,,,,",,6,",",,6,"
1927-09-02T00:00:00,,,,306.0,89.0,,,,",,6,",",,6,"
1927-09-03T00:00:00,,,,328.0,122.0,,,,",,6,",",,6,"
1927-09-04T00:00:00,,,,283.0,172.0,,,,",,6,",",,6,"
1927-09-05T00:00:00,,,,300.0,94.0,,,,",,6,",",,6,"
1927-09-06T00:00:00,,,,322.0,139.0,,,,",,6,",",,6,"
1927-09-07T00:00:00,,,,283.0,67.0,,,,",,6,",",,6,"
1927-09-08T00:00:00,,,,256.0,44.0,,,,",,6,",",,6,"
1927-09-09T00:00:00,46.0,,,306.0,117.0,",,6,",,,",,6,",",,6,"
1927-09-10T00:00:00,,,,256.0,78.0,,,,",,6,",",,6,"
1927-09-11T00:00:00,,,,233.0,44.0,,,,",,6,",",,6,"
1927-09-12T00:00:00,,,,244.0,83.0,,,,",,6,",",,6,"
1927-09-13T00:00:00,173.0,,,161.0,72.0,",,6,",,,",,6,",",,6,"
1927-09-14T00:00:00,89.0,,,183.0,50.0,",,6,",,,",,6,",",,6,"
1927-09-15T00:00:00,25.0,,,222.0,61.0,",,6,",,,",,6,",",,6,"
1927-09-16T00:00:00,25.0,,,300.0,72.0,",,6,",,,",,6,",",,6,"
1927-09-17T00:00:00,,,,283.0,89.0,,,,",,6,",",,6,"
1927-09-18T00:00:00,,,,278.0,106.0,,,,",,6,",",,6,"
1927-09-19T00:00:00,,,,306.0,94.0,,,,",,6,",",,6,"
1927-09-20T00:00:00,,,,306.0,89.0,,,,",,6,",",,6,"
1927-09-21T00:00:00,,,,311.0,106.0,,,,",,6,",",,6,"
1927-09-22T00:00:00,0.0,,,294.0,122.0,"T,,6,",,,",,6,",",,6,"
1927-09-23T00:00:00,,,,300.0,94.0,,,,",,6,",",,6,"
1927-09-24T00:00:00,5.0,,,244.0,122.0,",,6,",,,",,6,",",,6,"
1927-09-25T00:00:00,46.0,,,200.0,78.0,",,6,",,,",,6,",",,6,"
1927-09-26T00:00:00,,,,194.0,67.0,,,,",,6,",",,6,"
1927-09-27T00:00:00,,,,244.0,44.0,,,,",,6,",",,6,"
1927-09-28T00:00:00,46.0,,,211.0,83.0,",,6,",,,",,6,",",,6,"
1927-09-29T00:00:00,25.0,,,150.0,56.0,",,6,",,,",,6,",",,6,"
1927-09-30T00:00:00,107.0,,,,,",,6,",,,,
1928-01-01T00:00:00,10.0,8.0,203.0,28.0,-83.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1928-01-02T00:00:00,53.0,,152.0,94.0,-6.0,",,6,",,",,6,",",,6,",",,6,"
1928-01-03T00:00:00,,,102.0,78.0,0.0,,,",,6,",",,6,",",,6,"
1928-01-04T00:00:00,,,102.0,78.0,-39.0,,,",,6,",",,6,",",,6,"
1928-01-05T00:00:00,,,76.0,61.0,-39.0,,,",,6,",",,6,",",,6,"
1928-01-06T00:00:00,,,51.0,44.0,-39.0,,,",,6,",",,6,",",,6,"
1928-01-07T00:00:00,,,25.0,39.0,0.0,,,",,6,",",,6,",",,6,"
1928-01-08T00:00:00,,,25.0,17.0,-17.0,,,",,6,",",,6,",",,6,"
1928-01-09T00:00:00,,,25.0,17.0,-28.0,,,",,6,",",,6,",",,6,"
1928-01-10T00:00:00,,,25.0,6.0,-44.0,,,",,6,",",,6,",",,6,"
1928-01-11T00:00:00,,,25.0,-6.0,-39.0,,,",,6,",",,6,",",,6,"
1928-01-12T00:00:00,,,25.0,11.0,-33.0,,,",,6,",",,6,",",,6,"
1928-01-13T00:00:00,,,25.0,111.0,-61.0,,,",,6,",",,6,",",,6,"
1928-01-14T00:00:00,,,,89.0,17.0,,,,",,6,",",,6,"
1928-01-15T00:00:00,38.0,64.0,76.0,50.0,-22.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1928-01-16T00:00:00,,,25.0,17.0,-94.0,,,",,6,",",,6,",",,6,"
1928-01-17T00:00:00,10.0,20.0,51.0,0.0,-94.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1928-01-18T00:00:00,23.0,33.0,76.0,-6.0,-67.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1928-01-19T00:00:00,,,51.0,-11.0,-156.0,,,",,6,",",,6,",",,6,"
1928-01-20T00:00:00,,,51.0,-6.0,-139.0,,,",,6,",",,6,",",,6,"
1928-01-21T00:00:00,,,25.0,-17.0,-144.0,,,",,6,",",,6,",",,6,"
1928-01-22T00:00:00,,,25.0,11.0,-156.0,,,",,6,",",,6,",",,6,"
1928-01-23T00:00:00,132.0,254.0,203.0,0.0,-72.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1928-01-24T00:00:00,,,178.0,6.0,-94.0,,,",,6,",",,6,",",,6,"
1928-01-25T00:00:00,10.0,10.0,178.0,22.0,-44.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1928-01-26T00:00:00,0.0,,152.0,72.0,-67.0,"T,,6,",,",,6,",",,6,",",,6,"
1928-01-27T00:00:00,,,152.0,67.0,-106.0,,,",,6,",",,6,",",,6,"
1928-01-28T00:00:00,,,152.0,50.0,-111.0,,,",,6,",",,6,",",,6,"
1928-01-29T00:00:00,,,127.0,39.0,-83.0,,,",,6,",",,6,",",,6,"
1928-01-30T00:00:00,,,102.0,67.0,-78.0,,,",,6,",",,6,",",,6,"
1928-01-31T00:00:00,,,102.0,72.0,-72.0,,,",,6,",",,6,",",,6,"
1928-02-01T00:00:00,,,76.0,67.0,-72.0,,,",,6,",",,6,",",,6,"
1928-02-02T00:00:00,,,76.0,83.0,-61.0,,,",,6,",",,6,",",,6,"
1928-02-03T00:00:00,0.0,,51.0,94.0,-44.0,"T,,6,",,",,6,",",,6,",",,6,"
1928-02-04T00:00:00,30.0,,0.0,106.0,17.0,",,6,",,"T,,6,",",,6,",",,6,"
1928-02-05T00:00:00,,,0.0,100.0,-11.0,,,"T,,6,",",,6,",",,6,"
1928-02-06T00:00:00,5.0,,0.0,83.0,11.0,",,6,",,"T,,6,",",,6,",",,6,"
1928-02-07T00:00:00,,,0.0,61.0,-56.0,,,"T,,6,",",,6,",",,6,"
1928-02-08T00:00:00,10.0,0.0,0.0,94.0,-39.0,",,6,","T,,6,","T,,6,",",,6,",",,6,"
1928-02-09T00:00:00,,,,67.0,-22.0,,,,",,6,",",,6,"
1928-02-10T00:00:00,,,,56.0,-56.0,,,,",,6,",",,6,"
1928-02-11T00:00:00,,,,67.0,-61.0,,,,",,6,",",,6,"
1928-02-12T00:00:00,,0.0,0.0,61.0,-39.0,,"T,,6,","T,,6,",",,6,",",,6,"
1928-02-13T00:00:00,,,,33.0,-89.0,,,,",,6,",",,6,"
1928-02-14T00:00:00,8.0,0.0,,33.0,-50.0,",,6,","T,,6,",,",,6,",",,6,"
1928-02-15T00:00:00,,,,17.0,-39.0,,,,",,6,",",,6,"
1928-02-16T00:00:00,,,,17.0,-94.0,,,,",,6,",",,6,"
1928-02-17T00:00:00,,,,56.0,-72.0,,,,",,6,",",,6,"
1928-02-18T00:00:00,,,,72.0,-61.0,,,,",,6,",",,6,"
1928-02-19T00:00:00,,,,100.0,-44.0,,,,",,6,",",,6,"
